"","Title","Year","journal"
"548","Catheter Ablation of the Left Posterior Fascicle for Bundle Branch Re-Entrant Ventricular Tachycardia With Right Bundle Branch Block Morphology: A Stepwise Approach.",2016,"JACC Clin Electrophysiol"
"549","High Remission Rates in Vasovagal Syncope: Systematic Review and Meta-Analysis of Observational and Randomized Studies.",2016,"JACC Clin Electrophysiol"
"550","T-Wave Morphology Analysis in Congenital Long QT Syndrome Discriminates Patients From Healthy Individuals.",2016,"JACC Clin Electrophysiol"
"551","Management of Tamponade Complicating Catheter Ablation for Atrial Fibrillation: Early Removal of Pericardial Drains Is Safe and Effective and Reduces Analgesic Requirements and Hospital Stay Compared to Conventional Delayed Removal.",2016,"JACC Clin Electrophysiol"
"552","Comparative Effectiveness of Hybrid Ablation Versus Endocardial Catheter Ablation Alone in Patients With Persistent Atrial Fibrillation.",2016,"JACC Clin Electrophysiol"
"553","Trends in Transesophageal Echocardiography Use, Findings, and Clinical Outcomes in the Era of Minimally Interrupted Anticoagulation for Atrial Fibrillation Ablation.",2016,"JACC Clin Electrophysiol"
"554","Atrial-Esophageal Fistula Development After Atrial Fibrillation Ablation.",2016,"JACC Clin Electrophysiol"
"555","Atrial Fibrillation and Pulmonary Venous Electrical Conduction Recovery After Full Surgical Resection and Anastomosis of the Pulmonary Veins: Insights From Follow-Up and Ablation Procedures in Lung Transplant Recipients.",2016,"JACC Clin Electrophysiol"
"559","Multiple neural control and stabilization.",2016,"Neural Comput Appl"
"562","Nonlinear elasticity with limiting small strain for cracks subject to non-penetration.",2016,"Math Mech Solids"
"564","Sequence analysis of sub-genotype D hepatitis B surface antigens isolated from Jeddah, Saudi Arabia.",2016,"Saudi J Biol Sci"
"565","Beneficial effect of daidzin in dry eye rat model through the suppression of inflammation and oxidative stress in the cornea.",2016,"Saudi J Biol Sci"
"566","Inhibition of EGF expression and NF-κB activity by treatment with quercetin leads to suppression of angiogenesis in nasopharyngeal carcinoma.",2016,"Saudi J Biol Sci"
"567","Ilizarov method in combination with autologous mesenchymal stem cells from iliac crest shows improved outcome in tibial non-union.",2016,"Saudi J Biol Sci"
"568","Physiological study on the influence of some plant oils in rats exposed to a sublethal concentration of diazinon.",2016,"Saudi J Biol Sci"
"569","Prevalence of Clostridium difficile in raw cow, sheep, and goat meat in Jazan, Saudi Arabia.",2016,"Saudi J Biol Sci"
"570","Ethnomedicinal assessment of Irula tribes of Walayar valley of Southern Western Ghats, India.",2016,"Saudi J Biol Sci"
"571","Antifibrotic effects of crocin on thioacetamide-induced liver fibrosis in mice.",2016,"Saudi J Biol Sci"
"572","Role of CT scan in theranostic and management of traumatic spinal cord injury.",2016,"Saudi J Biol Sci"
"573","HIV epidemiology in Nigeria.",2016,"Saudi J Biol Sci"
"576","Enzymatic extract containing lignin peroxidase immobilized on carbon nanotubes: Potential biocatalyst in dye decolourization.",2016,"Saudi J Biol Sci"
"578","Comparative analysis of bioactive phenolic compounds composition from 26 medicinal plants.",2016,"Saudi J Biol Sci"
"582","Medical ozone therapy as a potential treatment modality for regeneration of damaged articular cartilage in osteoarthritis.",2016,"Saudi J Biol Sci"
"591","Anticancer activity and potential mechanisms of 1C, a ginseng saponin derivative, on prostate cancer cells.",2016,"J Ginseng Res"
"605","How do humans inspect BPMN models: an exploratory study.",2016,"Softw Syst Model"
"606","Scalable process discovery and conformance checking.",2016,"Softw Syst Model"
"607","WESSBAS: extraction of probabilistic workload specifications for load testing and performance prediction-a model-driven approach for session-based application systems.",2016,"Softw Syst Model"
"609","Perceived treatment barriers and experiences in the use of services for obsessive-compulsive disorder across different ethnic groups: a thematic analysis.",2016,"Child Adolesc Ment Health"
"610","Parental and child factors associated with participation in a randomised control trial of an Internet-assisted parent training programme.",2016,"Child Adolesc Ment Health"
"611","Navigating an unfamiliar world: how parents of young people who self-harm experience support and treatment.",2016,"Child Adolesc Ment Health"
"612","Application of the Strengths and Difficulties Questionnaire Added Value Score in evaluating the effectiveness of Functional Family Therapy within local authority social work services.",2016,"Child Adolesc Ment Health"
"615","HPTLC-profiling of eleutherosides, mechanism of antioxidative action of eleutheroside E1, the PAMPA test with LC/MS detection and the structure-activity relationship.",2016,"Saudi J Biol Sci"
"616","Influence of crocetin on high-cholesterol diet induced atherosclerosis in rats via anti-oxidant activity together with inhibition of inflammatory response and p38 MAPK signaling pathway.",2016,"Saudi J Biol Sci"
"620","Knowledge, attitude and practice of secondary schools and university students toward Middle East Respiratory Syndrome epidemic in Saudi Arabia: A cross-sectional study.",2016,"Saudi J Biol Sci"
"622","Analysis of Downs syndrome with molecular techniques for future diagnoses.",2016,"Saudi J Biol Sci"
"623","Mitochondria from rat uterine smooth muscle possess ATP-sensitive potassium channel.",2016,"Saudi J Biol Sci"
"625","Structural alterations in rat myocardium induced by chronic l-arginine and l-NAME supplementation.",2016,"Saudi J Biol Sci"
"628","Potential role of cyanidin 3-glucoside (C3G) in diabetic cardiomyopathy in diabetic rats: An in vivo approach.",2016,"Saudi J Biol Sci"
"643","A New Detection Method for Submerged Implants: Oral Tattoo.",2016,"J Prosthodont"
"644","Evaluation of Usefulness of Propiverine Hydrochloride in Poor Responders to Previous Anticholinergics.",2016,"Low Urin Tract Symptoms"
"645","Testing of a New Portable Device for Dynamic Bladder Pressure Monitoring.",2016,"Low Urin Tract Symptoms"
"646","Serum Testosterone Levels Are Negatively Correlated with International Prostate Symptom Score and Transitional Prostate Volume.",2016,"Low Urin Tract Symptoms"
"647","Follicular Lymphoma mimicking Metastatic Nodes on the F-18 FDG PET/CT and MRI for Staging of Endometrial Cancer.",2016,"Nucl Med Mol Imaging"
"660","Fast 2D/3D object representation with growing neural gas.",2016,"Neural Comput Appl"
"665","Pattern of vascular remodeling of distal reference segment after recanalization of chronic total occlusion, long-term angiographic follow-up.",2016,"Egypt Heart J"
"666","Atherosclerosis in chronic hepatitis C virus patients with and without liver cirrhosis.",2016,"Egypt Heart J"
"667","The value of urotensin II in patients with left-sided rheumatic valvular regurgitation.",2016,"Egypt Heart J"
"668","Influence of collaterals on the left ventricular end-diastolic pressure and serum NT-proBNP levels in patients with coronary chronic total occlusion.",2016,"Egypt Heart J"
"669","The relation between coronary artery disease severity and fragmented QRS complex in patients with left bundle branch block.",2016,"Egypt Heart J"
"670","Role of 2D speckle tracking echocardiography in predicting acute coronary occlusion in patients with non ST-segment elevation myocardial infarction.",2016,"Egypt Heart J"
"671","Value of global longitudinal strain by two dimensional speckle tracking echocardiography in predicting coronary artery disease severity.",2016,"Egypt Heart J"
"672","A case of multivessel PTCA in achondroplasia patient.",2016,"Egypt Heart J"
"673","Fibromuscular dysplasia in an adult male as a cause of renal artery stenosis and secondary hypertension treated with renal artery stenting.",2016,"Egypt Heart J"
"674","Recurrent symptomatic ischemic stroke in a 46-year-old African male revealing Angio-Behçet with severe cardiovascular involvement.",2016,"Egypt Heart J"
"675","Acute myocardial infarction following electroconvulsive therapy in a Schizophrenic patient.",2016,"Egypt Heart J"
"676","Long-term prognostic implication of coronary plaque characterization as detected by 64-multidetector computed tomography in Egyptian population.",2016,"Egypt Heart J"
"677","Radiation exposure, the forgotten enemy: Toward implementation of national safety program.",2016,"Egypt Heart J"
"678","Predictors of intravenous amiodarone induced liver injury.",2016,"Egypt Heart J"
"679","Familial history of hypertension as a predictor of increased arterial stiffness in normotensive offspring.",2016,"Egypt Heart J"
"680","Demographic features and prevalence of myocarditis in patients undergoing transarterial endomyocardial biopsy for unexplained cardiomyopathy.",2016,"Egypt Heart J"
"681","Baseline characteristics of patients with heart failure and preserved ejection fraction at admission with acute heart failure in Saudi Arabia.",2016,"Egypt Heart J"
"682","Assessment of mitral valve geometric deformity in patients with ischemic heart disease using three-dimensional echocardiography.",2016,"Egypt Heart J"
"683","Relation between left atrial measurements and thromboembolic risk markers assessed by echocardiography in patients with nonvalvular atrial fibrillation: A cross-sectional study.",2016,"Egypt Heart J"
"684","Environmental heterogeneity and population differences in blue tits personality traits.",2016,"Behav Ecol"
"685","Consequences of sibling rivalry vary across life in a passerine bird.",2016,"Behav Ecol"
"686","The Influence of CYP2C9 and VKORC1 Gene Polymorphisms on the Response to Warfarin in Egyptians.",2016,"Indian J Hematol Blood Transfus"
"689","Comparison of Ropivacaine 0.75 % and Lignocaine 2 % with 1:200,000 Adrenaline in Dental Extractions: Single Blind Clinical Trial.",2016,"J Maxillofac Oral Surg"
"690","Simultaneous Occurrence of a Midline Sublingual Dermoid Cyst with Respiratory Epithelium and Submental Dermoid Cyst in a Paediatric Patient: A Case Report and Review of Literature.",2016,"J Maxillofac Oral Surg"
"691","Epidemiology and Risk Factors of Maxillofacial Injuries in Brazil, a 5-year Retrospective Study.",2016,"J Maxillofac Oral Surg"
"692","Evaluation of Teeth in Line of Mandibular Fractures Treated with Stable Internal Fixation.",2016,"J Maxillofac Oral Surg"
"693","Pediatric Facial Fractures: A 10-year Study.",2016,"J Maxillofac Oral Surg"
"694","Facial Anthropometric Norms of the Young Iranian Population.",2016,"J Maxillofac Oral Surg"
"695","Bilateral Parotid Sialadenosis Associated with Long-Standing Bulimia: A Case Report and Literature Review.",2016,"J Maxillofac Oral Surg"
"696","Age is not a predictor of prognosis in metastatic cutaneous squamous cell carcinoma of the head and neck.",2016,"ANZ J Surg"
"708","The role of vitamin E in the prevention of zoledronic acid-induced nephrotoxicity in rats: a light and electron microscopy study.",2016,"Arch Med Sci"
"709","The effect of celastrol on learning and memory in diabetic rats after sevoflurane inhalation.",2016,"Arch Med Sci"
"717","Oxygen dependence of endothelium-dependent vasodilation: importance in chronic obstructive pulmonary disease.",2016,"Arch Med Sci"
"723","Introducing In Vivo Dissection Modules for Undergraduate Level Trainees: What Is the Actual Benefit and How Could We Make It More Efficient?",2016,"Indian J Surg"
"724","Efficacy of the Evaluation of Inflammatory Markers for the Reduction of Negative Appendectomy Rates.",2016,"Indian J Surg"
"725","The Charlson Comorbidity Index as an Independent Prognostic Factor in Older Colorectal Cancer Patients.",2016,"Indian J Surg"
"726","Incidental Findings in Routine Histopathological Examination of Appendectomy Specimens; Retrospective Analysis of 1970 Patients.",2016,"Indian J Surg"
"727","Robotic Pancreaticoduodenectomy: Single-Surgeon Initial Experience.",2016,"Indian J Surg"
"728","An Analysis of Presentation, Pattern and Outcome of Chest Trauma Patients at an Urban Level 1 Trauma Center.",2016,"Indian J Surg"
"729","Comparing Hemodynamic Symptoms and the Level of Abdominal Pain in High- Versus Low-Pressure Carbon Dioxide in Patients Undergoing Laparoscopic Cholecystectomy.",2016,"Indian J Surg"
"730","Robot-Assisted Mckeown Esophagectomy is Feasible After Neoadjuvant Chemoradiation. Our Initial Experience.",2016,"Indian J Surg"
"731","Sexuality in Surgically Treated Carcinoma Penis Patients and Their Partners.",2016,"Indian J Surg"
"732","Balloon-Inflated Catheters for Enteral Feeding: a Word of Caution.",2016,"Indian J Surg"
"733","Ten-Year Experience of Managing Giant Duodenal Ulcer Perforations with Triple Tube Ostomy at Tertiary Hospital of North India.",2016,"Indian J Surg"
"734","Laparoscopic-Assisted Transhiatal Esophagectomy (LATE) for Carcinoma of the Esophagus.",2016,"Indian J Surg"
"736","Socio-demographic profile and outcome of TB patients registered at DTC Rewa of Central India.",2016,"Indian J Tuberc"
"738","Structural reliability calculation method based on the dual neural network and direct integration method.",2016,"Neural Comput Appl"
"748","Coworkers' Perspectives on Mentoring Relationships.",2016,"Group Organ Manag"
"749","The Role of Occupational Identification During Post-Merger Integration.",2016,"Group Organ Manag"
"754","Importance of Number of Foci of Capsular Invasion in Follicular Thyroid Carcinoma.",2016,"Indian J Surg Oncol"
"756","Weight Constrained DEA Measurement of the Quality of Life in Spanish Municipalities in 2011.",2016,"Soc Indic Res"
"757","Salivary Cortisol and Regional Brain Volumes Among Veterans With and Without Posttraumatic Stress Disorder.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"758","Myo-inositol, Glutamate, and Glutamine in the Prefrontal Cortex, Hippocampus, and Amygdala in Major Depression.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"759","Ulnar nerve palsy caused by synovial protrusion in synovial chondromatosis of the elbow: a case report and literature review.",2016,"Shoulder Elbow"
"765","Older men's perceptions of the need for and access to male-focused community programmes such as Men's Sheds.",2016,"Ageing Soc"
"766","Lifelong learning in active ageing discourse: its conserving effect on wellbeing, health and vulnerability.",2016,"Ageing Soc"
"769","Effect of a moderate-intensity demonstration walk on accuracy of physical activity self-report.",2016,"J Exerc Sci Fit"
"779","Opposing Effects of Cannabis Use on Late Auditory Repetition Suppression in Schizophrenia Patients and Healthy Control Subjects.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"780","Effects of Acute Ketamine Infusion on Visual Working Memory: Event-Related Potentials.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"781","Aberrant Oscillatory Synchrony Is Biased Toward Specific Frequencies and Processing Domains in the Autistic Brain.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"784","Anterior Cantilever Resin-Bonded Fixed Dental Prostheses: A Review of the Literature.",2016,"J Prosthodont"
"805","How are Immigrant Children in Sweden Faring? Mean Income, Affluence and Poverty Since the 1980s.",2016,"Child Indic Res"
"806","'They Say HIV is a Punishment from God or from Ancestors': Cross-Cultural Adaptation and Psychometric Assessment of an HIV Stigma Scale for South African Adolescents Living with HIV (ALHIV-SS).",2016,"Child Indic Res"
"807","Childhood Adversity and Trajectories of Disadvantage Through Adulthood: Findings from the Stockholm Birth Cohort Study.",2016,"Soc Indic Res"
"808","One Size Fits All? The Validity of a Composite Poverty Index Across Urban and Rural Households in South Africa.",2016,"Soc Indic Res"
"809","Inter- and intra-population variability of the protein content of femoral gland secretions from a lacertid lizard.",2016,"Curr Zool"
"810","Does social context affect boldness in juveniles?",2016,"Curr Zool"
"811","Loss of largest and oldest individuals of the Montpellier snake correlates with recent warming in the southeastern Iberian Peninsula.",2016,"Curr Zool"
"812","Prey reduce risk-taking and abundance in the proximity of predators.",2016,"Curr Zool"
"813","Male reproductive suppression: not a social affair.",2016,"Curr Zool"
"814","Experimental manipulation of size and shape of tail spots and sexual selection in barn swallows.",2016,"Curr Zool"
"815","Active explorers show low learning performance in a social insect.",2016,"Curr Zool"
"818","Historical relationships of areas of endemism of the Brazilian Atlantic rain forest: a cladistic biogeographic analysis of harvestman taxa (Arachnida: Opiliones).",2016,"Curr Zool"
"819","Long-term data from a small mammal community reveal loss of diversity and potential effects of local climate change.",2016,"Curr Zool"
"820","Factors influencing wild boar damage to agricultural crops in Sardinia (Italy).",2016,"Curr Zool"
"821","The endemic Patagonian vespertilionid assemblage is a depauperate ecomorphological vicariant of species-rich neotropical assemblages.",2016,"Curr Zool"
"822","Candidate genes have sex-specific effects on timing of spring migration and moult speed in a long-distance migratory bird.",2016,"Curr Zool"
"823","Orbit orientation in didelphid marsupials (Didelphimorphia: Didelphidae).",2016,"Curr Zool"
"826","Predator-induced phenotypic plasticity of shape and behavior: parallel and unique patterns across sexes and species.",2016,"Curr Zool"
"827","Spatially biased dispersal of acorns by a scatter-hoarding corvid may accelerate passive restoration of oak habitat on California's largest island.",2016,"Curr Zool"
"828","Social interactions in a solitary carnivore.",2016,"Curr Zool"
"829","Lions, hyenas and mobs (oh my!).",2016,"Curr Zool"
"831","The effect of fasting and body reserves on cold tolerance in 2 pit-building insect predators.",2016,"Curr Zool"
"832","The seasonal role of field characteristics on seed-eating bird abundances in agricultural landscapes.",2016,"Curr Zool"
"833","Network approach to understanding the organization of and the consequence of targeted leader removal on an end-oriented task.",2016,"Curr Zool"
"834","Do predator energy demands or previous exposure influence protection by aposematic coloration of prey?",2016,"Curr Zool"
"835","Facing different predators: adaptiveness of behavioral and morphological traits under predation.",2016,"Curr Zool"
"837","Temperature modifies activity, inter-individual relationships and group structure in a fish.",2016,"Curr Zool"
"838","On the identification of paedomorphic and overwintering larval newts based on cloacal shape: review and guidelines.",2016,"Curr Zool"
"839","Balancing past and present: how experience influences boldness over time in Eurasian perch.",2016,"Curr Zool"
"840","Increased population density reduces body growth and female investment in a simultaneous hermaphrodite.",2016,"Curr Zool"
"842","Topographic heterogeneity and temperature amplitude explain species richness patterns of birds in the Qinghai-Tibetan Plateau.",2016,"Curr Zool"
"843","Influence of free water availability on a desert carnivore and herbivore.",2016,"Curr Zool"
"844","Virtual reality systems for rodents.",2016,"Curr Zool"
"845","Social interactivity in pigeon courtship behavior.",2016,"Curr Zool"
"846","Computer-animated stimuli to measure motion sensitivity: constraints on signal design in the Jacky dragon.",2016,"Curr Zool"
"847","The virtual lover: variable and easily guided 3D fish animations as an innovative tool in mate-choice experiments with sailfin mollies-II. Validation.",2016,"Curr Zool"
"848","The virtual lover: variable and easily guided 3D fish animations as an innovative tool in mate-choice experiments with sailfin mollies-I. Design and implementation.",2016,"Curr Zool"
"850","Animated images in the analysis of zebrafish behavior.",2016,"Curr Zool"
"851","Using RGB displays to portray color realistic imagery to animal eyes.",2016,"Curr Zool"
"852","What artifice can and cannot tell us about animal behavior.",2016,"Curr Zool"
"853","Technical and conceptual considerations for using animated stimuli in studies of animal behavior.",2016,"Curr Zool"
"863","Stability of daptomycin reconstituted vials and infusion solutions.",2016,"Eur J Hosp Pharm"
"864","A national e-Delphi towards the measurement of safe medication practices in Portuguese hospitals.",2016,"Eur J Hosp Pharm"
"865","Medication reconciliation activities among pharmacists in Europe.",2016,"Eur J Hosp Pharm"
"866","Dispensing errors from look-alike drug trade names.",2016,"Eur J Hosp Pharm"
"867","Introduction of pharmacy technicians onto a busy oncology ward as part of the nursing team.",2016,"Eur J Hosp Pharm"
"868","Conference report: improving outcomes for gastrointestinal cancer in the UK.",2016,"Frontline Gastroenterol"
"869","Meeting update: faecal microbiota transplantation--bench, bedside, courtroom?",2016,"Frontline Gastroenterol"
"870","Can faecal calprotectin predict relapse in inflammatory bowel disease: a mini review.",2016,"Frontline Gastroenterol"
"871","A practical guide to thiopurine prescribing and monitoring in IBD.",2016,"Frontline Gastroenterol"
"872","Cyclic vomiting syndrome: a case series and review of the literature.",2016,"Frontline Gastroenterol"
"873","Fertility preservation in primary brain tumor patients.",2016,"Neurooncol Pract"
"876","Limited acid deposition inferred from diatoms during the 20th century - A case study from lakes in the Tatra Mountains.",2016,"J Environ Sci (China)"
"877","Environmental risk assessment of selected organic chemicals based on TOC test and QSAR estimation models.",2016,"J Environ Sci (China)"
"878","Removal of hydrophobic volatile organic compounds with sodium hypochlorite and surfactant in a co-current rotating packed bed.",2016,"J Environ Sci (China)"
"879","Tanshinone IIA suppress the proliferation of HNE-1 nasopharyngeal carcinoma an in vitro study.",2016,"Saudi J Biol Sci"
"880","Resveratrol, an antioxidant, protects spinal cord injury in rats by suppressing MAPK pathway.",2016,"Saudi J Biol Sci"
"881","5,7-Dimethoxycoumarin prevents chronic mild stress induced depression in rats through increase in the expression of heat shock protein-70 and inhibition of monoamine oxidase-A levels.",2016,"Saudi J Biol Sci"
"886","Juvenile Nasopharyngeal Angiofibroma: Combined Approach for Excision, Transpalatal and Endoscopic; A New Perspective.",2016,"Indian J Otolaryngol Head Neck Surg"
"887","Detection of Epstein-Barr and Human Papilloma Viruses in the Middle Ear Squamous Cell Carcinoma.",2016,"Indian J Otolaryngol Head Neck Surg"
"892","Thinking, Fast and Slow? Some Field Experiments to Reduce Crime and Dropout in Chicago.",2016,"Q J Econ"
"896","Dual deep modeling: multi-level modeling with dual potencies and its formalization in F-Logic.",2016,"Softw Syst Model"
"897","Formalization of the classification pattern: survey of classification modeling in information systems engineering.",2016,"Softw Syst Model"
"898","Foundations for Streaming Model Transformations by Complex Event Processing.",2016,"Softw Syst Model"
"899","Leveraging annotation-based modeling with Jump.",2016,"Softw Syst Model"
"903","Interventions to reduce sedentary behaviour in 0-5-year-olds: a systematic review and meta-analysis of randomised controlled trials.",2016,"Br J Sports Med"
"904","The European Falsified Medicines Directive in Poland: background, implementation and potential recommendations for pharmacists.",2016,"Eur J Hosp Pharm"
"909","Double somatic mutations in mismatch repair genes are frequent in colorectal cancer after Hodgkin's lymphoma treatment.",2016,"Gut"
"912","Novel active agents in patients with advanced NSCLC without driver mutations who have progressed after first-line chemotherapy.",2016,"ESMO Open"
"913","Targeting the pains of food insecurity and malnutrition among internally displaced persons with nutrient synergy and analgesics in organ meat.",2016,"Food Res Int"
"922","Innovations, Reviews and Proposals on the DSM-5: the Case of Sexual Dysfunctions, Gender Dysphoria and Paraphilic Disorders.",2016,"Rev Colomb Psiquiatr"
"923","Depressive Disorder, Anxiety Disorder and Chronic Pain: Multiple Manifestations of a Common Clinical and Pathophysiological Core.",2016,"Rev Colomb Psiquiatr"
"924","Persistent Delirium in Elderly patients Three Months After Hospital Discharge from a University Clinic.",2016,"Rev Colomb Psiquiatr"
"925","Clinical and Demographic Variables Associated Coping and the Burden of Caregivers of Schizophrenia Patients.",2016,"Rev Colomb Psiquiatr"
"937","Inter-observer agreement of the Wagner, University of Texas and PEDIS classification systems for the diabetic foot syndrome.",2016,"Foot Ankle Surg"
"938","A comparative prospective cohort health economic analysis comparing ankle fusion, isolated great toe fusion and hallux valgus surgery.",2016,"Foot Ankle Surg"
"939","Effectiveness of the Cobb-Stainsby excision arthroplasty.",2016,"Foot Ankle Surg"
"940","Avulsion fracture of the posterosuperior tuberosity of the calcaneus managed with lag screw fixation.",2016,"Foot Ankle Surg"
"941","Increasing the safety of minimally invasive hallux surgery-An anatomical study introducing the clock method.",2016,"Foot Ankle Surg"
"942","Population-based epidemiology of 9767 ankle fractures.",2016,"Foot Ankle Surg"
"943","Results of subtalar arthroereisis for posterior tibial tendon dysfunction stage IIA1. Based on 35 patients.",2016,"Foot Ankle Surg"
"944","Does thromboprophylaxis reduce symptomatic venous thromboembolism in patients with below knee cast treatment for foot and ankle trauma? A systematic review and meta-analysis.",2016,"Foot Ankle Surg"
"945","Open and arthroscopic lateral ligament repair for treatment of chronic ankle instability: A systematic review.",2016,"Foot Ankle Surg"
"946","The role of intramedullary fixation in ankle fractures - A systematic review.",2016,"Foot Ankle Surg"
"947","Response to the commentary of Yates RL and DeLuca GC on the study: HLA-DRB1*1501 associations with magnetic resonance imaging measures of grey matter pathology in multiple sclerosis.",2016,"Mult Scler Relat Disord"
"948","Comment: HLA-DRB1*1501 associations with magnetic resonance imaging measures of grey matter pathology in multiple sclerosis.",2016,"Mult Scler Relat Disord"
"951","Purification and molecular weight distribution of a key exopolysaccharide component of Bacillus megaterium TF10.",2016,"J Environ Sci (China)"
"952","Phytotoxicity and groundwater impacts of leaching from thermal treatment residues in roadways.",2016,"J Environ Sci (China)"
"954","Taste masking of ofloxacin and formation of interpenetrating polymer network beads for sustained release.",2016,"J Pharm Anal"
"956","Fast and sensitive LC-MS/MS method for the simultaneous determination of lisinopril and hydrochlorothiazide in human plasma.",2016,"J Pharm Anal"
"957","Multi-spectroscopic characterization of bovine serum albumin upon interaction with atomoxetine.",2016,"J Pharm Anal"
"958","A stability-indicating high performance liquid chromatography method to determine apocynin in nanoparticles.",2016,"J Pharm Anal"
"960","Degradation kinetics of larotaxel and identification of its degradation products in alkaline condition.",2016,"J Pharm Anal"
"961","Investigation of binding behaviour of procainamide hydrochloride with human serum albumin using synchronous, 3D fluorescence and circular dichroism.",2016,"J Pharm Anal"
"964","Bile salt induced solubilization of methylene blue: Study on methylene blue fluorescence properties and molecular mechanics calculation.",2016,"J Pharm Anal"
"965","Determination of fenticonazole in human plasma by HPLC-MS/MS and its application to pharmacokinetic studies.",2016,"J Pharm Anal"
"966","Simultaneous analysis of allopurinol and oxypurinol using a validated liquid chromatography-tandem mass spectrometry method in human plasma.",2016,"J Pharm Anal"
"967","Analysis of bacitracin and its related substances by liquid chromatography tandem mass spectrometry.",2016,"J Pharm Anal"
"969","Fabrication of an electrochemical sensor for determination of doxorubicin in human plasma and its interaction with DNA.",2016,"J Pharm Anal"
"970","Binding interaction of phosphorus heterocycles with bovine serum albumin: A biochemical study.",2016,"J Pharm Anal"
"971","Bioinformatic prediction and functional characterization of human KIAA0100 gene.",2016,"J Pharm Anal"
"972","Stability study on an anti-cancer drug 4-(3,5-bis(2-chlorobenzylidene)-4-oxo-piperidine-1-yl)-4-oxo-2-butenoic acid (CLEFMA) using a stability-indicating HPLC method.",2016,"J Pharm Anal"
"985","Measuring Economic Freedom: Better Without Size of Government.",2016,"Soc Indic Res"
"986","Setting the Weights: The Women's Capabilities Index for Malawi.",2016,"Soc Indic Res"
"987","Changes in Social Exclusion Indicators and Psychological Distress Among Homeless People Over a 2.5-Year Period.",2016,"Soc Indic Res"
"989","Missing the Unhealthy? Examining Empirical Validity of Material Deprivation Indices (MDIs) Using a Partial Criterion Variable.",2016,"Soc Indic Res"
"993","Transiently Altered Distribution of F-18 FDG in a Patient with Subacute Thyroiditis.",2016,"Nucl Med Mol Imaging"
"995","Comprehensive analysis of Polygoni Multiflori Radix of different geographical origins using ultra-high-performance liquid chromatography fingerprints and multivariate chemometric methods.",2016,"J Food Drug Anal"
"996","A novel UV-photolysis approach with acetone and isopropyl alcohol for the rapid determination of fluoride in organofluorine-containing drugs by spectrophotometry.",2016,"J Food Drug Anal"
"997","Investigation of borneols sold in Taiwan by chiral gas chromatography.",2016,"J Food Drug Anal"
"998","Metabolic profiling investigation of Fritillaria thunbergii Miq. by gas chromatography-mass spectrometry.",2016,"J Food Drug Anal"
"999","A novel protein from edible fungi Cordyceps militaris that induces apoptosis.",2016,"J Food Drug Anal"
"1000","Inadvertent placement of a urinary catheter into the ureter: A report of 3 cases and review of the literature.",2016,"Asian J Urol"
"1002","Contemporary Trends in the Management of Posttraumatic Cerebrospinal Fluid Leaks.",2016,"Craniomaxillofac Trauma Reconstr"
"1003","Craniomaxillofacial Fibrous Dysplasia: Conservative Treatment and Maxillary Osteotomy Using the Schuchardt-Kufner Technique.",2016,"Craniomaxillofac Trauma Reconstr"
"1004","Soft-Tissue Chondroma in the Preauricular Region: An Unusual Presentation.",2016,"Craniomaxillofac Trauma Reconstr"
"1005","A case of hypophysitis in a young male patient.",2016,"Med J Armed Forces India"
"1006","Epithelial cyst of spleen presenting as hypersplenism.",2016,"Med J Armed Forces India"
"1008","Laparoscopic laser lithotripsy inside the endocatch bag: An alternative technique for removal of large post lap pyelolithotomy calculi.",2016,"Med J Armed Forces India"
"1009","Zika: An enormous public health challenge for a miniscule virus.",2016,"Med J Armed Forces India"
"1011","Tubercular spondylitis: A review of MRI findings in 80 cases.",2016,"Med J Armed Forces India"
"1012","Osteoporosis among household women: A growing but neglected phenomenon.",2016,"Med J Armed Forces India"
"1013","Occupational health concerns: An analysis of physical activity of submariners.",2016,"Med J Armed Forces India"
"1014","Filaria surveys in the Armed Forces: Need for a revisit.",2016,"Med J Armed Forces India"
"1015","Crew awareness as key to optimizing habitability standards onboard naval platforms: A 'back-to-basics' approach.",2016,"Med J Armed Forces India"
"1016","Negative pressure wound therapy in the management of mine blast injuries of lower limbs: Lessons learnt at a tertiary care center.",2016,"Med J Armed Forces India"
"1018","Basic self-knowledge and transparency.",2016,"Synthese"
"1019","Intermaxillary Fixation with a Single Wire.",2016,"J Maxillofac Oral Surg"
"1020","Reduction of Palatal Midline and Para-Midline Fractures Using Intra-arch Wire Fixation Versus Transmucosal Miniplate Stabilization: Prospective Randomized Clinical Study to Evaluate Postoperative Occlusion.",2016,"J Maxillofac Oral Surg"
"1022","Nasal Mucosal Cyst a Clinical and Surgical Dilemma.",2016,"J Maxillofac Oral Surg"
"1023","Perineural Invasion of Oral Squamous Cell Carcinoma: A New Hurdle for Surgeons.",2016,"J Maxillofac Oral Surg"
"1025","Psychosocial Support Following Maxillofacial Trauma and its Impact on Trauma Recurrence.",2016,"J Maxillofac Oral Surg"
