"","Title","Year","journal"
"550","Management of Tamponade Complicating Catheter Ablation for Atrial Fibrillation: Early Removal of Pericardial Drains Is Safe and Effective and Reduces Analgesic Requirements and Hospital Stay Compared to Conventional Delayed Removal.",2016,"JACC Clin Electrophysiol"
"551","Comparative Effectiveness of Hybrid Ablation Versus Endocardial Catheter Ablation Alone in Patients With Persistent Atrial Fibrillation.",2016,"JACC Clin Electrophysiol"
"552","Trends in Transesophageal Echocardiography Use, Findings, and Clinical Outcomes in the Era of Minimally Interrupted Anticoagulation for Atrial Fibrillation Ablation.",2016,"JACC Clin Electrophysiol"
"553","Atrial-Esophageal Fistula Development After Atrial Fibrillation Ablation.",2016,"JACC Clin Electrophysiol"
"554","Atrial Fibrillation and Pulmonary Venous Electrical Conduction Recovery After Full Surgical Resection and Anastomosis of the Pulmonary Veins: Insights From Follow-Up and Ablation Procedures in Lung Transplant Recipients.",2016,"JACC Clin Electrophysiol"
"558","Multiple neural control and stabilization.",2016,"Neural Comput Appl"
"561","Nonlinear elasticity with limiting small strain for cracks subject to non-penetration.",2016,"Math Mech Solids"
"563","Sequence analysis of sub-genotype D hepatitis B surface antigens isolated from Jeddah, Saudi Arabia.",2016,"Saudi J Biol Sci"
"564","Beneficial effect of daidzin in dry eye rat model through the suppression of inflammation and oxidative stress in the cornea.",2016,"Saudi J Biol Sci"
"565","Inhibition of EGF expression and NF-<U+03BA>B activity by treatment with quercetin leads to suppression of angiogenesis in nasopharyngeal carcinoma.",2016,"Saudi J Biol Sci"
"566","Ilizarov method in combination with autologous mesenchymal stem cells from iliac crest shows improved outcome in tibial non-union.",2016,"Saudi J Biol Sci"
"567","Physiological study on the influence of some plant oils in rats exposed to a sublethal concentration of diazinon.",2016,"Saudi J Biol Sci"
"568","Prevalence of Clostridium difficile in raw cow, sheep, and goat meat in Jazan, Saudi Arabia.",2016,"Saudi J Biol Sci"
"569","Ethnomedicinal assessment of Irula tribes of Walayar valley of Southern Western Ghats, India.",2016,"Saudi J Biol Sci"
"570","Antifibrotic effects of crocin on thioacetamide-induced liver fibrosis in mice.",2016,"Saudi J Biol Sci"
"571","Role of CT scan in theranostic and management of traumatic spinal cord injury.",2016,"Saudi J Biol Sci"
"572","HIV epidemiology in Nigeria.",2016,"Saudi J Biol Sci"
"575","Enzymatic extract containing lignin peroxidase immobilized on carbon nanotubes: Potential biocatalyst in dye decolourization.",2016,"Saudi J Biol Sci"
"577","Comparative analysis of bioactive phenolic compounds composition from 26 medicinal plants.",2016,"Saudi J Biol Sci"
"581","Medical ozone therapy as a potential treatment modality for regeneration of damaged articular cartilage in osteoarthritis.",2016,"Saudi J Biol Sci"
"590","Anticancer activity and potential mechanisms of 1C, a ginseng saponin derivative, on prostate cancer cells.",2016,"J Ginseng Res"
"604","How do humans inspect BPMN models: an exploratory study.",2016,"Softw Syst Model"
"605","Scalable process discovery and conformance checking.",2016,"Softw Syst Model"
"606","WESSBAS: extraction of probabilistic workload specifications for load testing and performance prediction-a model-driven approach for session-based application systems.",2016,"Softw Syst Model"
"608","Perceived treatment barriers and experiences in the use of services for obsessive-compulsive disorder across different ethnic groups: a thematic analysis.",2016,"Child Adolesc Ment Health"
"609","Parental and child factors associated with participation in a randomised control trial of an Internet-assisted parent training programme.",2016,"Child Adolesc Ment Health"
"610","Navigating an unfamiliar world: how parents of young people who self-harm experience support and treatment.",2016,"Child Adolesc Ment Health"
"611","Application of the Strengths and Difficulties Questionnaire Added Value Score in evaluating the effectiveness of Functional Family Therapy within local authority social work services.",2016,"Child Adolesc Ment Health"
"614","HPTLC-profiling of eleutherosides, mechanism of antioxidative action of eleutheroside E1, the PAMPA test with LC/MS detection and the structure-activity relationship.",2016,"Saudi J Biol Sci"
"615","Influence of crocetin on high-cholesterol diet induced atherosclerosis in rats via anti-oxidant activity together with inhibition of inflammatory response and p38 MAPK signaling pathway.",2016,"Saudi J Biol Sci"
"619","Knowledge, attitude and practice of secondary schools and university students toward Middle East Respiratory Syndrome epidemic in Saudi Arabia: A cross-sectional study.",2016,"Saudi J Biol Sci"
"621","Analysis of Downs syndrome with molecular techniques for future diagnoses.",2016,"Saudi J Biol Sci"
"622","Mitochondria from rat uterine smooth muscle possess ATP-sensitive potassium channel.",2016,"Saudi J Biol Sci"
"624","Structural alterations in rat myocardium induced by chronic l-arginine and l-NAME supplementation.",2016,"Saudi J Biol Sci"
"627","Potential role of cyanidin 3-glucoside (C3G) in diabetic cardiomyopathy in diabetic rats: An in vivo approach.",2016,"Saudi J Biol Sci"
"642","A New Detection Method for Submerged Implants: Oral Tattoo.",2016,"J Prosthodont"
"643","Evaluation of Usefulness of Propiverine Hydrochloride in Poor Responders to Previous Anticholinergics.",2016,"Low Urin Tract Symptoms"
"644","Testing of a New Portable Device for Dynamic Bladder Pressure Monitoring.",2016,"Low Urin Tract Symptoms"
"645","Serum Testosterone Levels Are Negatively Correlated with International Prostate Symptom Score and Transitional Prostate Volume.",2016,"Low Urin Tract Symptoms"
"646","Follicular Lymphoma mimicking Metastatic Nodes on the F-18 FDG PET/CT and MRI for Staging of Endometrial Cancer.",2016,"Nucl Med Mol Imaging"
"659","Fast 2D/3D object representation with growing neural gas.",2016,"Neural Comput Appl"
"664","Pattern of vascular remodeling of distal reference segment after recanalization of chronic total occlusion, long-term angiographic follow-up.",2016,"Egypt Heart J"
"665","Atherosclerosis in chronic hepatitis C virus patients with and without liver cirrhosis.",2016,"Egypt Heart J"
"666","The value of urotensin II in patients with left-sided rheumatic valvular regurgitation.",2016,"Egypt Heart J"
"667","Influence of collaterals on the left ventricular end-diastolic pressure and serum NT-proBNP levels in patients with coronary chronic total occlusion.",2016,"Egypt Heart J"
"668","The relation between coronary artery disease severity and fragmented QRS complex in patients with left bundle branch block.",2016,"Egypt Heart J"
"669","Role of 2D speckle tracking echocardiography in predicting acute coronary occlusion in patients with non ST-segment elevation myocardial infarction.",2016,"Egypt Heart J"
"670","Value of global longitudinal strain by two dimensional speckle tracking echocardiography in predicting coronary artery disease severity.",2016,"Egypt Heart J"
"671","A case of multivessel PTCA in achondroplasia patient.",2016,"Egypt Heart J"
"672","Fibromuscular dysplasia in an adult male as a cause of renal artery stenosis and secondary hypertension treated with renal artery stenting.",2016,"Egypt Heart J"
"673","Recurrent symptomatic ischemic stroke in a 46-year-old African male revealing Angio-Behçet with severe cardiovascular involvement.",2016,"Egypt Heart J"
"674","Acute myocardial infarction following electroconvulsive therapy in a Schizophrenic patient.",2016,"Egypt Heart J"
"675","Long-term prognostic implication of coronary plaque characterization as detected by 64-multidetector computed tomography in Egyptian population.",2016,"Egypt Heart J"
"676","Radiation exposure, the forgotten enemy: Toward implementation of national safety program.",2016,"Egypt Heart J"
"677","Predictors of intravenous amiodarone induced liver injury.",2016,"Egypt Heart J"
"678","Familial history of hypertension as a predictor of increased arterial stiffness in normotensive offspring.",2016,"Egypt Heart J"
"679","Demographic features and prevalence of myocarditis in patients undergoing transarterial endomyocardial biopsy for unexplained cardiomyopathy.",2016,"Egypt Heart J"
"680","Baseline characteristics of patients with heart failure and preserved ejection fraction at admission with acute heart failure in Saudi Arabia.",2016,"Egypt Heart J"
"681","Assessment of mitral valve geometric deformity in patients with ischemic heart disease using three-dimensional echocardiography.",2016,"Egypt Heart J"
"682","Relation between left atrial measurements and thromboembolic risk markers assessed by echocardiography in patients with nonvalvular atrial fibrillation: A cross-sectional study.",2016,"Egypt Heart J"
"683","Environmental heterogeneity and population differences in blue tits personality traits.",2016,"Behav. Ecol."
"684","Consequences of sibling rivalry vary across life in a passerine bird.",2016,"Behav. Ecol."
"685","The Influence of CYP2C9 and VKORC1 Gene Polymorphisms on the Response to Warfarin in Egyptians.",2016,"Indian J Hematol Blood Transfus"
"688","Comparison of Ropivacaine 0.75 % and Lignocaine 2 % with 1:200,000 Adrenaline in Dental Extractions: Single Blind Clinical Trial.",2016,"J Maxillofac Oral Surg"
"689","Simultaneous Occurrence of a Midline Sublingual Dermoid Cyst with Respiratory Epithelium and Submental Dermoid Cyst in a Paediatric Patient: A Case Report and Review of Literature.",2016,"J Maxillofac Oral Surg"
"690","Epidemiology and Risk Factors of Maxillofacial Injuries in Brazil, a 5-year Retrospective Study.",2016,"J Maxillofac Oral Surg"
"691","Evaluation of Teeth in Line of Mandibular Fractures Treated with Stable Internal Fixation.",2016,"J Maxillofac Oral Surg"
"692","Pediatric Facial Fractures: A 10-year Study.",2016,"J Maxillofac Oral Surg"
"693","Facial Anthropometric Norms of the Young Iranian Population.",2016,"J Maxillofac Oral Surg"
"694","Bilateral Parotid Sialadenosis Associated with Long-Standing Bulimia: A Case Report and Literature Review.",2016,"J Maxillofac Oral Surg"
"695","Age is not a predictor of prognosis in metastatic cutaneous squamous cell carcinoma of the head and neck.",2016,"ANZ J Surg"
"707","The role of vitamin E in the prevention of zoledronic acid-induced nephrotoxicity in rats: a light and electron microscopy study.",2016,"Arch Med Sci"
"708","The effect of celastrol on learning and memory in diabetic rats after sevoflurane inhalation.",2016,"Arch Med Sci"
"716","Oxygen dependence of endothelium-dependent vasodilation: importance in chronic obstructive pulmonary disease.",2016,"Arch Med Sci"
"722","Introducing In Vivo Dissection Modules for Undergraduate Level Trainees: What Is the Actual Benefit and How Could We Make It More Efficient?",2016,"Indian J Surg"
"723","Efficacy of the Evaluation of Inflammatory Markers for the Reduction of Negative Appendectomy Rates.",2016,"Indian J Surg"
"724","The Charlson Comorbidity Index as an Independent Prognostic Factor in Older Colorectal Cancer Patients.",2016,"Indian J Surg"
"725","Incidental Findings in Routine Histopathological Examination of Appendectomy Specimens; Retrospective Analysis of 1970 Patients.",2016,"Indian J Surg"
"726","Robotic Pancreaticoduodenectomy: Single-Surgeon Initial Experience.",2016,"Indian J Surg"
"727","An Analysis of Presentation, Pattern and Outcome of Chest Trauma Patients at an Urban Level 1 Trauma Center.",2016,"Indian J Surg"
"728","Comparing Hemodynamic Symptoms and the Level of Abdominal Pain in High- Versus Low-Pressure Carbon Dioxide in Patients Undergoing Laparoscopic Cholecystectomy.",2016,"Indian J Surg"
"729","Robot-Assisted Mckeown Esophagectomy is Feasible After Neoadjuvant Chemoradiation. Our Initial Experience.",2016,"Indian J Surg"
"730","Sexuality in Surgically Treated Carcinoma Penis Patients and Their Partners.",2016,"Indian J Surg"
"731","Balloon-Inflated Catheters for Enteral Feeding: a Word of Caution.",2016,"Indian J Surg"
"732","Ten-Year Experience of Managing Giant Duodenal Ulcer Perforations with Triple Tube Ostomy at Tertiary Hospital of North India.",2016,"Indian J Surg"
"733","Laparoscopic-Assisted Transhiatal Esophagectomy (LATE) for Carcinoma of the Esophagus.",2016,"Indian J Surg"
"735","Socio-demographic profile and outcome of TB patients registered at DTC Rewa of Central India.",2016,"Indian J Tuberc"
"737","Structural reliability calculation method based on the dual neural network and direct integration method.",2016,"Neural Comput Appl"
"747","Coworkers' Perspectives on Mentoring Relationships.",2016,"Group Organ Manag"
"748","The Role of Occupational Identification During Post-Merger Integration.",2016,"Group Organ Manag"
"753","Importance of Number of Foci of Capsular Invasion in Follicular Thyroid Carcinoma.",2016,"Indian J Surg Oncol"
"755","Weight Constrained DEA Measurement of the Quality of Life in Spanish Municipalities in 2011.",2016,"Soc Indic Res"
"756","Salivary Cortisol and Regional Brain Volumes Among Veterans With and Without Posttraumatic Stress Disorder.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"757","Myo-inositol, Glutamate, and Glutamine in the Prefrontal Cortex, Hippocampus, and Amygdala in Major Depression.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"758","Ulnar nerve palsy caused by synovial protrusion in synovial chondromatosis of the elbow: a case report and literature review.",2016,"Shoulder Elbow"
"764","Older men's perceptions of the need for and access to male-focused community programmes such as Men's Sheds.",2016,"Ageing Soc"
"765","Lifelong learning in active ageing discourse: its conserving effect on wellbeing, health and vulnerability.",2016,"Ageing Soc"
"768","Effect of a moderate-intensity demonstration walk on accuracy of physical activity self-report.",2016,"J Exerc Sci Fit"
"778","Opposing Effects of Cannabis Use on Late Auditory Repetition Suppression in Schizophrenia Patients and Healthy Control Subjects.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"779","Effects of Acute Ketamine Infusion on Visual Working Memory: Event-Related Potentials.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"780","Aberrant Oscillatory Synchrony Is Biased Toward Specific Frequencies and Processing Domains in the Autistic Brain.",2016,"Biol Psychiatry Cogn Neurosci Neuroimaging"
"783","Anterior Cantilever Resin-Bonded Fixed Dental Prostheses: A Review of the Literature.",2016,"J Prosthodont"
"804","How are Immigrant Children in Sweden Faring? Mean Income, Affluence and Poverty Since the 1980s.",2016,"Child Indic Res"
"806","Childhood Adversity and Trajectories of Disadvantage Through Adulthood: Findings from the Stockholm Birth Cohort Study.",2016,"Soc Indic Res"
"807","One Size Fits All? The Validity of a Composite Poverty Index Across Urban and Rural Households in South Africa.",2016,"Soc Indic Res"
"808","Inter- and intra-population variability of the protein content of femoral gland secretions from a lacertid lizard.",2016,"Curr Zool"
"809","Does social context affect boldness in juveniles?",2016,"Curr Zool"
"810","Loss of largest and oldest individuals of the Montpellier snake correlates with recent warming in the southeastern Iberian Peninsula.",2016,"Curr Zool"
"811","Prey reduce risk-taking and abundance in the proximity of predators.",2016,"Curr Zool"
"812","Male reproductive suppression: not a social affair.",2016,"Curr Zool"
"813","Experimental manipulation of size and shape of tail spots and sexual selection in barn swallows.",2016,"Curr Zool"
"814","Active explorers show low learning performance in a social insect.",2016,"Curr Zool"
"817","Historical relationships of areas of endemism of the Brazilian Atlantic rain forest: a cladistic biogeographic analysis of harvestman taxa (Arachnida: Opiliones).",2016,"Curr Zool"
"818","Long-term data from a small mammal community reveal loss of diversity and potential effects of local climate change.",2016,"Curr Zool"
"819","Factors influencing wild boar damage to agricultural crops in Sardinia (Italy).",2016,"Curr Zool"
"820","The endemic Patagonian vespertilionid assemblage is a depauperate ecomorphological vicariant of species-rich neotropical assemblages.",2016,"Curr Zool"
"821","Candidate genes have sex-specific effects on timing of spring migration and moult speed in a long-distance migratory bird.",2016,"Curr Zool"
"822","Orbit orientation in didelphid marsupials (Didelphimorphia: Didelphidae).",2016,"Curr Zool"
"825","Predator-induced phenotypic plasticity of shape and behavior: parallel and unique patterns across sexes and species.",2016,"Curr Zool"
"826","Spatially biased dispersal of acorns by a scatter-hoarding corvid may accelerate passive restoration of oak habitat on California's largest island.",2016,"Curr Zool"
"827","Social interactions in a solitary carnivore.",2016,"Curr Zool"
"828","Lions, hyenas and mobs (oh my!).",2016,"Curr Zool"
"830","The effect of fasting and body reserves on cold tolerance in 2 pit-building insect predators.",2016,"Curr Zool"
"831","The seasonal role of field characteristics on seed-eating bird abundances in agricultural landscapes.",2016,"Curr Zool"
"832","Network approach to understanding the organization of and the consequence of targeted leader removal on an end-oriented task.",2016,"Curr Zool"
"833","Do predator energy demands or previous exposure influence protection by aposematic coloration of prey?",2016,"Curr Zool"
"834","Facing different predators: adaptiveness of behavioral and morphological traits under predation.",2016,"Curr Zool"
"836","Temperature modifies activity, inter-individual relationships and group structure in a fish.",2016,"Curr Zool"
"837","On the identification of paedomorphic and overwintering larval newts based on cloacal shape: review and guidelines.",2016,"Curr Zool"
"838","Balancing past and present: how experience influences boldness over time in Eurasian perch.",2016,"Curr Zool"
"839","Increased population density reduces body growth and female investment in a simultaneous hermaphrodite.",2016,"Curr Zool"
"841","Topographic heterogeneity and temperature amplitude explain species richness patterns of birds in the Qinghai-Tibetan Plateau.",2016,"Curr Zool"
"842","Influence of free water availability on a desert carnivore and herbivore.",2016,"Curr Zool"
"843","Virtual reality systems for rodents.",2016,"Curr Zool"
"844","Social interactivity in pigeon courtship behavior.",2016,"Curr Zool"
"845","Computer-animated stimuli to measure motion sensitivity: constraints on signal design in the Jacky dragon.",2016,"Curr Zool"
"846","The virtual lover: variable and easily guided 3D fish animations as an innovative tool in mate-choice experiments with sailfin mollies-II. Validation.",2016,"Curr Zool"
"847","The virtual lover: variable and easily guided 3D fish animations as an innovative tool in mate-choice experiments with sailfin mollies-I. Design and implementation.",2016,"Curr Zool"
"849","Animated images in the analysis of zebrafish behavior.",2016,"Curr Zool"
"850","Using RGB displays to portray color realistic imagery to animal eyes.",2016,"Curr Zool"
"851","What artifice can and cannot tell us about animal behavior.",2016,"Curr Zool"
"852","Technical and conceptual considerations for using animated stimuli in studies of animal behavior.",2016,"Curr Zool"
"862","Stability of daptomycin reconstituted vials and infusion solutions.",2016,"Eur J Hosp Pharm"
"863","A national e-Delphi towards the measurement of safe medication practices in Portuguese hospitals.",2016,"Eur J Hosp Pharm"
"864","Medication reconciliation activities among pharmacists in Europe.",2016,"Eur J Hosp Pharm"
"865","Dispensing errors from look-alike drug trade names.",2016,"Eur J Hosp Pharm"
"866","Introduction of pharmacy technicians onto a busy oncology ward as part of the nursing team.",2016,"Eur J Hosp Pharm"
"867","Conference report: improving outcomes for gastrointestinal cancer in the UK.",2016,"Frontline Gastroenterol"
"868","Meeting update: faecal microbiota transplantation--bench, bedside, courtroom?",2016,"Frontline Gastroenterol"
"869","Can faecal calprotectin predict relapse in inflammatory bowel disease: a mini review.",2016,"Frontline Gastroenterol"
"870","A practical guide to thiopurine prescribing and monitoring in IBD.",2016,"Frontline Gastroenterol"
"871","Cyclic vomiting syndrome: a case series and review of the literature.",2016,"Frontline Gastroenterol"
"872","Fertility preservation in primary brain tumor patients.",2016,"Neurooncol Pract"
"875","Limited acid deposition inferred from diatoms during the 20th century - A case study from lakes in the Tatra Mountains.",2016,"J Environ Sci (China)"
"876","Environmental risk assessment of selected organic chemicals based on TOC test and QSAR estimation models.",2016,"J Environ Sci (China)"
"877","Removal of hydrophobic volatile organic compounds with sodium hypochlorite and surfactant in a co-current rotating packed bed.",2016,"J Environ Sci (China)"
"878","Tanshinone IIA suppress the proliferation of HNE-1 nasopharyngeal carcinoma an in vitro study.",2016,"Saudi J Biol Sci"
"879","Resveratrol, an antioxidant, protects spinal cord injury in rats by suppressing MAPK pathway.",2016,"Saudi J Biol Sci"
"880","5,7-Dimethoxycoumarin prevents chronic mild stress induced depression in rats through increase in the expression of heat shock protein-70 and inhibition of monoamine oxidase-A levels.",2016,"Saudi J Biol Sci"
"885","Juvenile Nasopharyngeal Angiofibroma: Combined Approach for Excision, Transpalatal and Endoscopic; A New Perspective.",2016,"Indian J Otolaryngol Head Neck Surg"
"886","Detection of Epstein-Barr and Human Papilloma Viruses in the Middle Ear Squamous Cell Carcinoma.",2016,"Indian J Otolaryngol Head Neck Surg"
"891","Thinking, Fast and Slow? Some Field Experiments to Reduce Crime and Dropout in Chicago.",2016,"Q J Econ"
"895","Dual deep modeling: multi-level modeling with dual potencies and its formalization in F-Logic.",2016,"Softw Syst Model"
"896","Formalization of the classification pattern: survey of classification modeling in information systems engineering.",2016,"Softw Syst Model"
"897","Foundations for Streaming Model Transformations by Complex Event Processing.",2016,"Softw Syst Model"
"898","Leveraging annotation-based modeling with Jump.",2016,"Softw Syst Model"
"902","Interventions to reduce sedentary behaviour in 0-5-year-olds: a systematic review and meta-analysis of randomised controlled trials.",2016,"Br J Sports Med"
"903","The European Falsified Medicines Directive in Poland: background, implementation and potential recommendations for pharmacists.",2016,"Eur J Hosp Pharm"
"908","Double somatic mutations in mismatch repair genes are frequent in colorectal cancer after Hodgkin's lymphoma treatment.",2016,"Gut"
"911","Novel active agents in patients with advanced NSCLC without driver mutations who have progressed after first-line chemotherapy.",2016,"ESMO Open"
"912","Targeting the pains of food insecurity and malnutrition among internally displaced persons with nutrient synergy and analgesics in organ meat.",2016,"Food Res. Int."
"921","Innovations, Reviews and Proposals on the DSM-5: the Case of Sexual Dysfunctions, Gender Dysphoria and Paraphilic Disorders.",2016,"Rev Colomb Psiquiatr"
"922","Depressive Disorder, Anxiety Disorder and Chronic Pain: Multiple Manifestations of a Common Clinical and Pathophysiological Core.",2016,"Rev Colomb Psiquiatr"
"923","Persistent Delirium in Elderly patients Three Months After Hospital Discharge from a University Clinic.",2016,"Rev Colomb Psiquiatr"
"924","Clinical and Demographic Variables Associated Coping and the Burden of Caregivers of Schizophrenia Patients.",2016,"Rev Colomb Psiquiatr"
"936","Inter-observer agreement of the Wagner, University of Texas and PEDIS classification systems for the diabetic foot syndrome.",2016,"Foot Ankle Surg"
"937","A comparative prospective cohort health economic analysis comparing ankle fusion, isolated great toe fusion and hallux valgus surgery.",2016,"Foot Ankle Surg"
"938","Effectiveness of the Cobb-Stainsby excision arthroplasty.",2016,"Foot Ankle Surg"
"939","Avulsion fracture of the posterosuperior tuberosity of the calcaneus managed with lag screw fixation.",2016,"Foot Ankle Surg"
"940","Increasing the safety of minimally invasive hallux surgery-An anatomical study introducing the clock method.",2016,"Foot Ankle Surg"
"941","Population-based epidemiology of 9767 ankle fractures.",2016,"Foot Ankle Surg"
"942","Results of subtalar arthroereisis for posterior tibial tendon dysfunction stage IIA1. Based on 35 patients.",2016,"Foot Ankle Surg"
"943","Does thromboprophylaxis reduce symptomatic venous thromboembolism in patients with below knee cast treatment for foot and ankle trauma? A systematic review and meta-analysis.",2016,"Foot Ankle Surg"
"944","Open and arthroscopic lateral ligament repair for treatment of chronic ankle instability: A systematic review.",2016,"Foot Ankle Surg"
"945","The role of intramedullary fixation in ankle fractures - A systematic review.",2016,"Foot Ankle Surg"
"946","Response to the commentary of Yates RL and DeLuca GC on the study: HLA-DRB1*1501 associations with magnetic resonance imaging measures of grey matter pathology in multiple sclerosis.",2016,"Mult Scler Relat Disord"
"947","Comment: HLA-DRB1*1501 associations with magnetic resonance imaging measures of grey matter pathology in multiple sclerosis.",2016,"Mult Scler Relat Disord"
"950","Purification and molecular weight distribution of a key exopolysaccharide component of Bacillus megaterium TF10.",2016,"J Environ Sci (China)"
"951","Phytotoxicity and groundwater impacts of leaching from thermal treatment residues in roadways.",2016,"J Environ Sci (China)"
"953","Taste masking of ofloxacin and formation of interpenetrating polymer network beads for sustained release.",2016,"J Pharm Anal"
"955","Fast and sensitive LC-MS/MS method for the simultaneous determination of lisinopril and hydrochlorothiazide in human plasma.",2016,"J Pharm Anal"
"956","Multi-spectroscopic characterization of bovine serum albumin upon interaction with atomoxetine.",2016,"J Pharm Anal"
"957","A stability-indicating high performance liquid chromatography method to determine apocynin in nanoparticles.",2016,"J Pharm Anal"
"959","Degradation kinetics of larotaxel and identification of its degradation products in alkaline condition.",2016,"J Pharm Anal"
"960","Investigation of binding behaviour of procainamide hydrochloride with human serum albumin using synchronous, 3D fluorescence and circular dichroism.",2016,"J Pharm Anal"
"961","An improved LC-MS/MS method for the quantification of alverine and para hydroxy alverine in human plasma for a bioequivalence study<sup><U+2606></sup>.",2016,"J Pharm Anal"
"963","Bile salt induced solubilization of methylene blue: Study on methylene blue fluorescence properties and molecular mechanics calculation.",2016,"J Pharm Anal"
"964","Determination of fenticonazole in human plasma by HPLC-MS/MS and its application to pharmacokinetic studies.",2016,"J Pharm Anal"
"965","Simultaneous analysis of allopurinol and oxypurinol using a validated liquid chromatography-tandem mass spectrometry method in human plasma.",2016,"J Pharm Anal"
"966","Analysis of bacitracin and its related substances by liquid chromatography tandem mass spectrometry.",2016,"J Pharm Anal"
"968","Fabrication of an electrochemical sensor for determination of doxorubicin in human plasma and its interaction with DNA.",2016,"J Pharm Anal"
"969","Binding interaction of phosphorus heterocycles with bovine serum albumin: A biochemical study.",2016,"J Pharm Anal"
"970","Bioinformatic prediction and functional characterization of human KIAA0100 gene.",2016,"J Pharm Anal"
"971","Stability study on an anti-cancer drug 4-(3,5-bis(2-chlorobenzylidene)-4-oxo-piperidine-1-yl)-4-oxo-2-butenoic acid (CLEFMA) using a stability-indicating HPLC method.",2016,"J Pharm Anal"
"984","Measuring Economic Freedom: Better Without Size of Government.",2016,"Soc Indic Res"
"985","Setting the Weights: The Women's Capabilities Index for Malawi.",2016,"Soc Indic Res"
"986","Changes in Social Exclusion Indicators and Psychological Distress Among Homeless People Over a 2.5-Year Period.",2016,"Soc Indic Res"
"988","Missing the Unhealthy? Examining Empirical Validity of Material Deprivation Indices (MDIs) Using a Partial Criterion Variable.",2016,"Soc Indic Res"
"992","Transiently Altered Distribution of F-18 FDG in a Patient with Subacute Thyroiditis.",2016,"Nucl Med Mol Imaging"
"994","Comprehensive analysis of Polygoni Multiflori Radix of different geographical origins using ultra-high-performance liquid chromatography fingerprints and multivariate chemometric methods.",2016,"J Food Drug Anal"
"995","A novel UV-photolysis approach with acetone and isopropyl alcohol for the rapid determination of fluoride in organofluorine-containing drugs by spectrophotometry.",2016,"J Food Drug Anal"
"996","Investigation of borneols sold in Taiwan by chiral gas chromatography.",2016,"J Food Drug Anal"
"997","Metabolic profiling investigation of Fritillaria thunbergii Miq. by gas chromatography-mass spectrometry.",2016,"J Food Drug Anal"
"998","A novel protein from edible fungi Cordyceps militaris that induces apoptosis.",2016,"J Food Drug Anal"
"999","Inadvertent placement of a urinary catheter into the ureter: A report of 3 cases and review of the literature.",2016,"Asian J Urol"
"1001","Contemporary Trends in the Management of Posttraumatic Cerebrospinal Fluid Leaks.",2016,"Craniomaxillofac Trauma Reconstr"
"1002","Craniomaxillofacial Fibrous Dysplasia: Conservative Treatment and Maxillary Osteotomy Using the Schuchardt-Kufner Technique.",2016,"Craniomaxillofac Trauma Reconstr"
"1003","Soft-Tissue Chondroma in the Preauricular Region: An Unusual Presentation.",2016,"Craniomaxillofac Trauma Reconstr"
"1004","A case of hypophysitis in a young male patient.",2016,"Med J Armed Forces India"
"1005","Epithelial cyst of spleen presenting as hypersplenism.",2016,"Med J Armed Forces India"
"1007","Laparoscopic laser lithotripsy inside the endocatch bag: An alternative technique for removal of large post lap pyelolithotomy calculi.",2016,"Med J Armed Forces India"
"1008","Zika: An enormous public health challenge for a miniscule virus.",2016,"Med J Armed Forces India"
"1010","Tubercular spondylitis: A review of MRI findings in 80 cases.",2016,"Med J Armed Forces India"
"1011","Osteoporosis among household women: A growing but neglected phenomenon.",2016,"Med J Armed Forces India"
"1012","Occupational health concerns: An analysis of physical activity of submariners.",2016,"Med J Armed Forces India"
"1013","Filaria surveys in the Armed Forces: Need for a revisit.",2016,"Med J Armed Forces India"
"1014","Crew awareness as key to optimizing habitability standards onboard naval platforms: A 'back-to-basics' approach.",2016,"Med J Armed Forces India"
"1015","Negative pressure wound therapy in the management of mine blast injuries of lower limbs: Lessons learnt at a tertiary care center.",2016,"Med J Armed Forces India"
"1017","Basic self-knowledge and transparency.",2016,"Synthese"
"1018","Intermaxillary Fixation with a Single Wire.",2016,"J Maxillofac Oral Surg"
"1019","Reduction of Palatal Midline and Para-Midline Fractures Using Intra-arch Wire Fixation Versus Transmucosal Miniplate Stabilization: Prospective Randomized Clinical Study to Evaluate Postoperative Occlusion.",2016,"J Maxillofac Oral Surg"
"1021","Nasal Mucosal Cyst a Clinical and Surgical Dilemma.",2016,"J Maxillofac Oral Surg"
"1022","Perineural Invasion of Oral Squamous Cell Carcinoma: A New Hurdle for Surgeons.",2016,"J Maxillofac Oral Surg"
"1024","Psychosocial Support Following Maxillofacial Trauma and its Impact on Trauma Recurrence.",2016,"J Maxillofac Oral Surg"
"1025","Clinical Spectrum, Treatment and Relapse Patterns in 353 Patients with Squamous Cell Carcinoma of the Alveobuccal Complex Treated with a Curative Intent: A Retrospective Study.",2016,"J Maxillofac Oral Surg"
"1026","Protocol for Antibiotic Administration in Mandibular Trauma: A Prospective Clinical Trial.",2016,"J Maxillofac Oral Surg"
"1027","Bone regeneration with recombinant human bone morphogenetic protein 2: a systematic review.",2016,"J Maxillofac Oral Surg"
"1028","Trends in parent- and teacher-rated mental health problems among 10- and 11-year-olds in Great Britain: 1999-2012.",2016,"Child Adolesc Ment Health"
